Model,TPR,FPR
SVC (RBF Kernel),0.99333333333333329,0.78448275862068961
SVC (RBF Kernel),0.99333333333333329,0.7931034482758621
SVC (RBF Kernel),0.99333333333333329,0.80172413793103448
SVC (RBF Kernel),0.99333333333333329,0.81034482758620685
SVC (RBF Kernel),0.99333333333333329,0.81896551724137934
SVC (RBF Kernel),0.99333333333333329,0.82758620689655171
SVC (RBF Kernel),0.99333333333333329,0.83620689655172409
SVC (RBF Kernel),0.99333333333333329,0.84482758620689657
SVC (RBF Kernel),0.99333333333333329,0.85344827586206895
SVC (RBF Kernel),0.99333333333333329,0.86206896551724133
SVC (RBF Kernel),0.99333333333333329,0.87068965517241381
SVC (RBF Kernel),0.99333333333333329,0.87931034482758619
SVC (RBF Kernel),0.99333333333333329,0.88793103448275867
SVC (RBF Kernel),0.99333333333333329,0.89655172413793105
SVC (RBF Kernel),0.99333333333333329,0.90517241379310343
SVC (RBF Kernel),0.99333333333333329,0.91379310344827591
SVC (RBF Kernel),0.99333333333333329,0.92241379310344829
SVC (RBF Kernel),0.99333333333333329,0.93103448275862066
SVC (RBF Kernel),0.99333333333333329,0.93965517241379315
SVC (RBF Kernel),0.99333333333333329,0.94827586206896552
SVC (RBF Kernel),0.99333333333333329,0.9568965517241379
SVC (RBF Kernel),0.99333333333333329,0.96551724137931039
SVC (RBF Kernel),0.99333333333333329,0.97413793103448276
SVC (RBF Kernel),0.99333333333333329,0.98275862068965514
SVC (RBF Kernel),0.99333333333333329,0.99137931034482762
SVC (RBF Kernel),0.99333333333333329,1.0
SVC (RBF Kernel),1.0,1.0
Linear SVC,0.0066666666666666671,0.0
Linear SVC,0.013333333333333334,0.0
Linear SVC,0.013333333333333334,0.0086206896551724137
Linear SVC,0.02,0.0086206896551724137
Linear SVC,0.026666666666666668,0.0086206896551724137
Linear SVC,0.033333333333333333,0.0086206896551724137
Linear SVC,0.040000000000000001,0.0086206896551724137
Linear SVC,0.040000000000000001,0.017241379310344827
Linear SVC,0.046666666666666669,0.017241379310344827
Linear SVC,0.053333333333333337,0.017241379310344827
Linear SVC,0.059999999999999998,0.017241379310344827
Linear SVC,0.066666666666666666,0.017241379310344827
Linear SVC,0.073333333333333334,0.017241379310344827
Linear SVC,0.080000000000000002,0.017241379310344827
Linear SVC,0.08666666666666667,0.017241379310344827
Linear SVC,0.093333333333333338,0.017241379310344827
Linear SVC,0.10000000000000001,0.017241379310344827
Linear SVC,0.10666666666666667,0.017241379310344827
Linear SVC,0.11333333333333333,0.017241379310344827
Linear SVC,0.12,0.017241379310344827
Linear SVC,0.12666666666666668,0.017241379310344827
Linear SVC,0.13333333333333333,0.017241379310344827
Linear SVC,0.14000000000000001,0.017241379310344827
Linear SVC,0.14666666666666667,0.017241379310344827
Linear SVC,0.15333333333333332,0.017241379310344827
Linear SVC,0.16,0.017241379310344827
Linear SVC,0.16666666666666666,0.017241379310344827
Linear SVC,0.16666666666666666,0.025862068965517241
Linear SVC,0.17333333333333334,0.025862068965517241
Linear SVC,0.17333333333333334,0.034482758620689655
Linear SVC,0.17999999999999999,0.034482758620689655
Linear SVC,0.18666666666666668,0.034482758620689655
Linear SVC,0.19333333333333333,0.034482758620689655
Linear SVC,0.20000000000000001,0.034482758620689655
Linear SVC,0.20666666666666667,0.034482758620689655
Linear SVC,0.21333333333333335,0.034482758620689655
Linear SVC,0.22,0.034482758620689655
Linear SVC,0.22666666666666666,0.034482758620689655
Linear SVC,0.23333333333333334,0.034482758620689655
Linear SVC,0.23999999999999999,0.034482758620689655
Linear SVC,0.24666666666666667,0.034482758620689655
Linear SVC,0.25333333333333335,0.034482758620689655
Linear SVC,0.25333333333333335,0.043103448275862072
Linear SVC,0.26000000000000001,0.043103448275862072
Linear SVC,0.26666666666666666,0.043103448275862072
Linear SVC,0.27333333333333332,0.043103448275862072
Linear SVC,0.28000000000000003,0.043103448275862072
Linear SVC,0.28666666666666668,0.043103448275862072
Linear SVC,0.29333333333333333,0.043103448275862072
Linear SVC,0.29999999999999999,0.043103448275862072
Linear SVC,0.30666666666666664,0.043103448275862072
Linear SVC,0.31333333333333335,0.043103448275862072
Linear SVC,0.32000000000000001,0.043103448275862072
Linear SVC,0.32666666666666666,0.043103448275862072
Linear SVC,0.33333333333333331,0.043103448275862072
Linear SVC,0.34000000000000002,0.043103448275862072
Linear SVC,0.34000000000000002,0.051724137931034482
Linear SVC,0.34666666666666668,0.051724137931034482
Linear SVC,0.35333333333333333,0.051724137931034482
Linear SVC,0.35999999999999999,0.051724137931034482
Linear SVC,0.36666666666666664,0.051724137931034482
Linear SVC,0.37333333333333335,0.051724137931034482
Linear SVC,0.38,0.051724137931034482
Linear SVC,0.38666666666666666,0.051724137931034482
Linear SVC,0.39333333333333331,0.051724137931034482
Linear SVC,0.40000000000000002,0.051724137931034482
Linear SVC,0.40666666666666668,0.051724137931034482
Linear SVC,0.41333333333333333,0.051724137931034482
Linear SVC,0.41999999999999998,0.051724137931034482
Linear SVC,0.42666666666666669,0.051724137931034482
Linear SVC,0.42666666666666669,0.060344827586206899
Linear SVC,0.43333333333333335,0.060344827586206899
Linear SVC,0.44,0.060344827586206899
Linear SVC,0.44666666666666666,0.060344827586206899
Linear SVC,0.45333333333333331,0.060344827586206899
Linear SVC,0.46000000000000002,0.060344827586206899
Linear SVC,0.46666666666666667,0.060344827586206899
Linear SVC,0.47333333333333333,0.060344827586206899
Linear SVC,0.47999999999999998,0.060344827586206899
Linear SVC,0.48666666666666669,0.060344827586206899
Linear SVC,0.49333333333333335,0.060344827586206899
Linear SVC,0.5,0.060344827586206899
Linear SVC,0.50666666666666671,0.060344827586206899
Linear SVC,0.51333333333333331,0.060344827586206899
Linear SVC,0.52000000000000002,0.060344827586206899
Linear SVC,0.52666666666666662,0.060344827586206899
Linear SVC,0.53333333333333333,0.060344827586206899
Linear SVC,0.54000000000000004,0.060344827586206899
Linear SVC,0.54666666666666663,0.060344827586206899
Linear SVC,0.55333333333333334,0.060344827586206899
Linear SVC,0.56000000000000005,0.060344827586206899
Linear SVC,0.56000000000000005,0.068965517241379309
Linear SVC,0.56666666666666665,0.068965517241379309
Linear SVC,0.56666666666666665,0.077586206896551727
Linear SVC,0.57333333333333336,0.077586206896551727
Linear SVC,0.57999999999999996,0.077586206896551727
Linear SVC,0.58666666666666667,0.077586206896551727
Linear SVC,0.59333333333333338,0.077586206896551727
Linear SVC,0.59999999999999998,0.077586206896551727
Linear SVC,0.60666666666666669,0.077586206896551727
Linear SVC,0.61333333333333329,0.077586206896551727
Linear SVC,0.61333333333333329,0.086206896551724144
Linear SVC,0.61333333333333329,0.094827586206896547
Linear SVC,0.62,0.094827586206896547
Linear SVC,0.62666666666666671,0.094827586206896547
Linear SVC,0.6333333333333333,0.094827586206896547
Linear SVC,0.64000000000000001,0.094827586206896547
Linear SVC,0.64000000000000001,0.10344827586206896
Linear SVC,0.64666666666666661,0.10344827586206896
Linear SVC,0.64666666666666661,0.11206896551724138
Linear SVC,0.65333333333333332,0.11206896551724138
Linear SVC,0.66000000000000003,0.11206896551724138
Linear SVC,0.66666666666666663,0.11206896551724138
Linear SVC,0.67333333333333334,0.11206896551724138
Linear SVC,0.67333333333333334,0.1206896551724138
Linear SVC,0.67333333333333334,0.12931034482758622
Linear SVC,0.68000000000000005,0.12931034482758622
Linear SVC,0.68666666666666665,0.12931034482758622
Linear SVC,0.69333333333333336,0.12931034482758622
Linear SVC,0.69999999999999996,0.12931034482758622
Linear SVC,0.69999999999999996,0.13793103448275862
Linear SVC,0.70666666666666667,0.13793103448275862
Linear SVC,0.71333333333333337,0.13793103448275862
Linear SVC,0.71999999999999997,0.13793103448275862
Linear SVC,0.72666666666666668,0.13793103448275862
Linear SVC,0.72666666666666668,0.14655172413793102
Linear SVC,0.73333333333333328,0.14655172413793102
Linear SVC,0.73999999999999999,0.14655172413793102
Linear SVC,0.7466666666666667,0.14655172413793102
Linear SVC,0.7466666666666667,0.15517241379310345
Linear SVC,0.7533333333333333,0.15517241379310345
Linear SVC,0.76000000000000001,0.15517241379310345
Linear SVC,0.76000000000000001,0.16379310344827586
Linear SVC,0.76666666666666672,0.16379310344827586
Linear SVC,0.77333333333333332,0.16379310344827586
Linear SVC,0.78000000000000003,0.16379310344827586
Linear SVC,0.78666666666666663,0.16379310344827586
Linear SVC,0.79333333333333333,0.16379310344827586
Linear SVC,0.79333333333333333,0.17241379310344829
Linear SVC,0.79333333333333333,0.18103448275862069
Linear SVC,0.80000000000000004,0.18103448275862069
Linear SVC,0.80000000000000004,0.18965517241379309
Linear SVC,0.80000000000000004,0.19827586206896552
Linear SVC,0.80666666666666664,0.19827586206896552
Linear SVC,0.81333333333333335,0.19827586206896552
Linear SVC,0.81999999999999995,0.19827586206896552
Linear SVC,0.82666666666666666,0.19827586206896552
Linear SVC,0.83333333333333337,0.19827586206896552
Linear SVC,0.83333333333333337,0.20689655172413793
Linear SVC,0.83333333333333337,0.21551724137931033
Linear SVC,0.83999999999999997,0.21551724137931033
Linear SVC,0.83999999999999997,0.22413793103448276
Linear SVC,0.84666666666666668,0.22413793103448276
Linear SVC,0.84666666666666668,0.23275862068965517
Linear SVC,0.85333333333333339,0.23275862068965517
Linear SVC,0.85999999999999999,0.23275862068965517
Linear SVC,0.85999999999999999,0.2413793103448276
Linear SVC,0.8666666666666667,0.2413793103448276
Linear SVC,0.87333333333333329,0.2413793103448276
Linear SVC,0.87333333333333329,0.25
Linear SVC,0.88,0.25
Linear SVC,0.88,0.25862068965517243
Linear SVC,0.88,0.26724137931034481
Linear SVC,0.88,0.27586206896551724
Linear SVC,0.88,0.28448275862068967
Linear SVC,0.88666666666666671,0.28448275862068967
Linear SVC,0.88666666666666671,0.29310344827586204
Linear SVC,0.89333333333333331,0.29310344827586204
Linear SVC,0.89333333333333331,0.30172413793103448
Linear SVC,0.90000000000000002,0.30172413793103448
Linear SVC,0.90666666666666662,0.30172413793103448
Linear SVC,0.90666666666666662,0.31034482758620691
Linear SVC,0.90666666666666662,0.31896551724137934
Linear SVC,0.90666666666666662,0.32758620689655171
Linear SVC,0.91333333333333333,0.32758620689655171
Linear SVC,0.91333333333333333,0.33620689655172414
Linear SVC,0.91333333333333333,0.34482758620689657
Linear SVC,0.91333333333333333,0.35344827586206895
Linear SVC,0.92000000000000004,0.35344827586206895
Linear SVC,0.92000000000000004,0.36206896551724138
Linear SVC,0.92000000000000004,0.37068965517241381
Linear SVC,0.92000000000000004,0.37931034482758619
Linear SVC,0.92666666666666664,0.37931034482758619
Linear SVC,0.93333333333333335,0.37931034482758619
Linear SVC,0.93999999999999995,0.37931034482758619
Linear SVC,0.93999999999999995,0.38793103448275862
Linear SVC,0.93999999999999995,0.39655172413793105
Linear SVC,0.93999999999999995,0.40517241379310343
Linear SVC,0.93999999999999995,0.41379310344827586
Linear SVC,0.93999999999999995,0.42241379310344829
Linear SVC,0.93999999999999995,0.43103448275862066
Linear SVC,0.94666666666666666,0.43103448275862066
Linear SVC,0.94666666666666666,0.43965517241379309
Linear SVC,0.95333333333333337,0.43965517241379309
Linear SVC,0.95999999999999996,0.43965517241379309
Linear SVC,0.95999999999999996,0.44827586206896552
Linear SVC,0.95999999999999996,0.45689655172413796
Linear SVC,0.95999999999999996,0.46551724137931033
Linear SVC,0.95999999999999996,0.47413793103448276
Linear SVC,0.96666666666666667,0.47413793103448276
Linear SVC,0.96666666666666667,0.48275862068965519
Linear SVC,0.96666666666666667,0.49137931034482757
Linear SVC,0.96666666666666667,0.5
Linear SVC,0.97333333333333338,0.5
Linear SVC,0.97333333333333338,0.50862068965517238
Linear SVC,0.97333333333333338,0.51724137931034486
Linear SVC,0.97999999999999998,0.51724137931034486
Linear SVC,0.97999999999999998,0.52586206896551724
Linear SVC,0.97999999999999998,0.53448275862068961
Linear SVC,0.97999999999999998,0.5431034482758621
Linear SVC,0.97999999999999998,0.55172413793103448
Linear SVC,0.97999999999999998,0.56034482758620685
Linear SVC,0.97999999999999998,0.56896551724137934
Linear SVC,0.97999999999999998,0.57758620689655171
Linear SVC,0.97999999999999998,0.58620689655172409
Linear SVC,0.97999999999999998,0.59482758620689657
Linear SVC,0.97999999999999998,0.60344827586206895
Linear SVC,0.97999999999999998,0.61206896551724133
Linear SVC,0.97999999999999998,0.62068965517241381
Linear SVC,0.97999999999999998,0.62931034482758619
Linear SVC,0.98666666666666669,0.62931034482758619
Linear SVC,0.98666666666666669,0.63793103448275867
Linear SVC,0.98666666666666669,0.64655172413793105
Linear SVC,0.98666666666666669,0.65517241379310343
Linear SVC,0.98666666666666669,0.66379310344827591
Linear SVC,0.98666666666666669,0.67241379310344829
Linear SVC,0.98666666666666669,0.68103448275862066
Linear SVC,0.98666666666666669,0.68965517241379315
Linear SVC,0.98666666666666669,0.69827586206896552
Linear SVC,0.98666666666666669,0.7068965517241379
Linear SVC,0.98666666666666669,0.71551724137931039
Linear SVC,0.98666666666666669,0.72413793103448276
Linear SVC,0.98666666666666669,0.73275862068965514
Linear SVC,0.98666666666666669,0.74137931034482762
Linear SVC,0.98666666666666669,0.75
Linear SVC,0.98666666666666669,0.75862068965517238
Linear SVC,0.98666666666666669,0.76724137931034486
Linear SVC,0.98666666666666669,0.77586206896551724
Linear SVC,0.98666666666666669,0.78448275862068961
Linear SVC,0.98666666666666669,0.7931034482758621
Linear SVC,0.98666666666666669,0.80172413793103448
Linear SVC,0.99333333333333329,0.80172413793103448
Linear SVC,0.99333333333333329,0.81034482758620685
Linear SVC,0.99333333333333329,0.81896551724137934
Linear SVC,0.99333333333333329,0.82758620689655171
Linear SVC,0.99333333333333329,0.83620689655172409
Linear SVC,0.99333333333333329,0.84482758620689657
Linear SVC,0.99333333333333329,0.85344827586206895
Linear SVC,0.99333333333333329,0.86206896551724133
Linear SVC,0.99333333333333329,0.87068965517241381
Linear SVC,0.99333333333333329,0.87931034482758619
Linear SVC,0.99333333333333329,0.88793103448275867
Linear SVC,0.99333333333333329,0.89655172413793105
Linear SVC,0.99333333333333329,0.90517241379310343
Linear SVC,0.99333333333333329,0.91379310344827591
Linear SVC,0.99333333333333329,0.92241379310344829
Linear SVC,0.99333333333333329,0.93103448275862066
Linear SVC,0.99333333333333329,0.93965517241379315
Linear SVC,0.99333333333333329,0.94827586206896552
Linear SVC,0.99333333333333329,0.9568965517241379
Linear SVC,0.99333333333333329,0.96551724137931039
Linear SVC,0.99333333333333329,0.97413793103448276
Linear SVC,0.99333333333333329,0.98275862068965514
Linear SVC,0.99333333333333329,0.99137931034482762
Linear SVC,1.0,0.99137931034482762
Linear SVC,1.0,1.0
Decision Tree,0.0,0.0
Decision Tree,0.76000000000000001,0.28448275862068967
Decision Tree,1.0,1.0
Random Forest,0.0,0.0
Random Forest,0.21333333333333335,0.0086206896551724137
Random Forest,0.43333333333333335,0.043103448275862072
Random Forest,0.6333333333333333,0.10344827586206896
Random Forest,0.70666666666666667,0.1206896551724138
Random Forest,0.77333333333333332,0.22413793103448276
Random Forest,0.83999999999999997,0.28448275862068967
Random Forest,0.87333333333333329,0.37068965517241381
Random Forest,0.95333333333333337,0.43965517241379309
Random Forest,0.97333333333333338,0.56896551724137934
Random Forest,0.99333333333333329,0.75
Random Forest,1.0,1.0
